LATITUDE,LONGITUDE,DISTRICT_CODE,ADDRESS,CITY,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,SCHOOL_LEVEL,ENROLL_16_17,AEC,CHARTER,MINORITY_PERCENT,FRL_PERCENT,SPED_PERCENT,ELL_PERCENT,17_SPF_FINAL,17_SPF_SCORE
39.7460809,-104.757534,180,1701 ESPANA ST,AURORA,ADAMS-ARAPAHOE 28J,1720,CLYDE MILLER K-8,E,371,N,N,0.86,0.67,0.09,0.42,Performance,0.54
39.7460809,-104.757534,180,1701 ESPANA ST,AURORA,ADAMS-ARAPAHOE 28J,1720,CLYDE MILLER K-8,M,197,N,N,0.86,0.67,0.09,0.42,Performance,0.55
38.8588477,-104.7485947,8001,1702 N MURRAY BLVD,COLORADO SPRINGS,CHARTER SCHOOL INSTITUTE,3326,GLOBAL VILLAGE ACADEMY - COLORADO SPRINGS,E,404,N,Y,0.65,0.54,0.05,0.20,Performance,0.60
38.8588477,-104.7485947,8001,1702 N MURRAY BLVD,COLORADO SPRINGS,CHARTER SCHOOL INSTITUTE,3326,GLOBAL VILLAGE ACADEMY - COLORADO SPRINGS,M,60,N,Y,0.65,0.54,0.05,0.20,Improvement,0.52
38.5847599,-104.4624857,1070,17050 SOUTH PEYTON HIGHWAY,COLORADO SPRINGS,HANOVER 28,3758,HANOVER JUNIOR-SENIOR HIGH SCHOOL,H,70,N,N,0.36,0.67,0.19,0.12,Performance,0.53
38.5847599,-104.4624857,1070,17050 SOUTH PEYTON HIGHWAY,COLORADO SPRINGS,HANOVER 28,3758,HANOVER JUNIOR-SENIOR HIGH SCHOOL,M,65,N,N,0.36,0.67,0.19,0.12,Performance,0.64
38.2361881,-104.6201098,2690,1708 EAST ORMAN AVENUE,PUEBLO,PUEBLO CITY 60,5916,MINNEQUA ELEMENTARY SCHOOL,E,475,N,N,0.76,0.95,0.11,0.08,Turnaround,0.32
37.4629001,-105.8851256,100,1709 WEST 10TH STREET,ALAMOSA,ALAMOSA RE-11J,115,ALAMOSA ELEMENTARY SCHOOL,E,1158,N,N,0.72,0.68,0.11,0.17,Performance,0.58
39.7014312,-104.7862062,180,17101 EAST OHIO DRIVE,AURORA,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,E,404,N,Y,0.73,0.57,0.10,0.30,Improvement,0.52
39.7014312,-104.7862062,180,17101 EAST OHIO DRIVE,AURORA,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,H,118,N,Y,0.73,0.57,0.10,0.30,Performance,0.62
39.7014312,-104.7862062,180,17101 EAST OHIO DRIVE,AURORA,ADAMS-ARAPAHOE 28J,9189,VANGUARD CLASSICAL SCHOOL - EAST,M,199,N,Y,0.73,0.57,0.10,0.30,Performance,0.65
39.6567356,-105.1970609,1420,17199 HIGHWAY 74,MORRISON,JEFFERSON COUNTY R-1,7282,RED ROCKS ELEMENTARY SCHOOL,E,294,N,N,0.20,0.07,0.04,0.02,Performance,0.92
39.6567356,-105.1970609,1420,17199 HIGHWAY 74,MORRISON,JEFFERSON COUNTY R-1,7282,RED ROCKS ELEMENTARY SCHOOL,M,29,N,N,0.20,0.07,0.04,0.02,Performance,0.92
38.8583864,-104.8191983,1010,1720 NORTH WEBER STREET,COLORADO SPRINGS,COLORADO SPRINGS 11,8246,STEELE ELEMENTARY SCHOOL,E,297,N,N,0.23,0.25,0.05,N/A,Performance,0.74
40.5636093,-105.0305494,1550,1725 SHARP POINT DRIVE,FORT COLLINS,POUDRE R-1,5120,LIBERTY COMMON CHARTER SCHOOL,E,524,N,Y,0.13,0.02,0.01,0.01,Performance,0.67
40.5636093,-105.0305494,1550,1725 SHARP POINT DRIVE,FORT COLLINS,POUDRE R-1,5120,LIBERTY COMMON CHARTER SCHOOL,H,339,N,Y,0.13,0.02,0.01,0.01,Performance,0.95
40.5636093,-105.0305494,1550,1725 SHARP POINT DRIVE,FORT COLLINS,POUDRE R-1,5120,LIBERTY COMMON CHARTER SCHOOL,M,265,N,Y,0.13,0.02,0.01,0.01,Performance,0.70
39.6860138,-105.139526,1420,1725 SOUTH WRIGHT STREET,LAKEWOOD,JEFFERSON COUNTY R-1,2194,DEVINNY ELEMENTARY SCHOOL,E,467,N,N,0.22,0.16,0.07,0.07,Performance,0.90
39.6860138,-105.139526,1420,1725 SOUTH WRIGHT STREET,LAKEWOOD,JEFFERSON COUNTY R-1,2194,DEVINNY ELEMENTARY SCHOOL,M,87,N,N,0.22,0.16,0.07,0.07,Performance,0.90
39.6922832,-104.7852835,180,17301 EAST ARKANSAS AVE,AURORA,ADAMS-ARAPAHOE 28J,310,ARKANSAS ELEMENTARY SCHOOL,E,480,N,N,0.78,0.68,0.11,0.30,Improvement,0.49
39.5251969,-104.7873434,900,17302 CLARKE FARMS DRIVE,PARKER,DOUGLAS COUNTY RE 1,2233,CHEROKEE TRAIL ELEMENTARY SCHOOL,E,502,N,N,0.29,0.22,0.20,0.07,Performance,0.66
39.5251969,-104.7873434,900,17302 CLARKE FARMS DRIVE,PARKER,DOUGLAS COUNTY RE 1,2233,CHEROKEE TRAIL ELEMENTARY SCHOOL,M,63,N,N,0.29,0.22,0.20,0.07,Performance,0.66
39.531589,-105.0092471,900,1731 WILDCAT RESERVE PARKWAY,HIGHLANDS RANCH,DOUGLAS COUNTY RE 1,7245,RANCH VIEW MIDDLE SCHOOL,M,861,N,N,0.18,0.07,0.12,0.02,Improvement,0.45
39.4562575,-105.4726765,2600,1737 CR 43,BAILEY,PLATTE CANYON 1,7042,DEER CREEK ELEMENTARY SCHOOL,E,467,N,N,0.18,0.31,0.15,0.01,Performance,0.72
39.6488023,-104.7845644,130,17373 EAST LEHIGH PL,AURORA,CHERRY CREEK 5,1614,CIMARRON ELEMENTARY SCHOOL,E,490,N,N,0.63,0.56,0.12,0.16,Performance,0.65
39.8237153,-105.0093983,70,1740 JORDAN DRIVE,DENVER,WESTMINSTER PUBLIC SCHOOLS,3144,FRANCIS M. DAY ELEMENTARY SCHOOL,E,381,N,N,0.96,0.89,0.08,0.60,Priority Improvement,0.39
38.8073033,-104.7661146,980,1740 PEPPERWOOD DRIVE,COLORADO SPRINGS,HARRISON 2,1306,CARMEL MIDDLE SCHOOL,M,400,N,N,0.80,0.92,0.12,0.28,Priority Improvement,0.39
39.6597078,-104.7855167,180,17401 EAST DARTMOUTH AVE,AURORA,ADAMS-ARAPAHOE 28J,2095,DALTON ELEMENTARY SCHOOL,E,523,N,N,0.64,0.52,0.11,0.19,Performance,0.64
38.2374637,-104.6392244,2690,1745 ACERO,PUEBLO,PUEBLO CITY 60,7209,PUEBLO CHARTER SCHOOL FOR THE ARTS & SCIENCES,E,302,N,Y,0.72,0.67,0.08,0.02,Performance,0.53
38.2374637,-104.6392244,2690,1745 ACERO,PUEBLO,PUEBLO CITY 60,7209,PUEBLO CHARTER SCHOOL FOR THE ARTS & SCIENCES,M,149,N,Y,0.72,0.67,0.08,0.02,Performance,0.75
40.3017449,-105.0821098,1560,175 FIFTH STREET,BERTHOUD,THOMPSON R2-J,4332,IVY STOCKWELL ELEMENTARY SCHOOL,E,312,N,N,0.16,0.28,0.07,0.04,Performance,0.88
39.0062866,-105.0546346,3020,175 KELLEYS ROAD,WOODLAND PARK,WOODLAND PARK RE-2,9698,COLUMBINE ELEMENTARY SCHOOL,E,430,N,N,0.10,0.22,0.07,0.01,Performance,0.74
38.8630705,-104.7070009,1110,1750 PIROS DRIVE,COLORADO SPRINGS,FALCON 49,4102,HORIZON MIDDLE SCHOOL,M,709,N,N,0.51,0.49,0.12,0.05,Performance,0.66
39.6852227,-104.9798811,880,1751 SOUTH WASHINGTON STREET,DENVER,DENVER COUNTY 1,3600,GRANT BEACON MIDDLE SCHOOL,M,435,N,N,0.86,0.83,0.16,0.42,Performance,0.68
37.4317846,-105.4564983,740,17523 EAST HIGHWAY 160,BLANCA,SIERRA GRANDE R-30,7880,SIERRA GRANDE K-12 SCHOOL,E,127,N,N,0.79,0.90,0.06,0.12,Turnaround,0.25
37.4317846,-105.4564983,740,17523 EAST HIGHWAY 160,BLANCA,SIERRA GRANDE R-30,7880,SIERRA GRANDE K-12 SCHOOL,H,66,N,N,0.79,0.90,0.06,0.12,Performance,0.64
37.4317846,-105.4564983,740,17523 EAST HIGHWAY 160,BLANCA,SIERRA GRANDE R-30,7880,SIERRA GRANDE K-12 SCHOOL,M,74,N,N,0.79,0.90,0.06,0.12,Performance,0.53
39.6744191,-104.7794037,180,17599 EAST ILIFF AVE,AURORA,ADAMS-ARAPAHOE 28J,7250,RANGEVIEW HIGH SCHOOL,H,2309,N,N,0.75,0.45,0.09,0.16,Performance,0.58
39.6594677,-104.7828518,180,17600 EAST COLUMBIA AVE,AURORA,ADAMS-ARAPAHOE 28J,1800,COLUMBIA MIDDLE SCHOOL,M,796,N,N,0.70,0.56,0.14,0.18,Performance,0.56
39.1022076,-104.8606396,1080,1776 WOODMOOR DRIVE,MONUMENT,LEWIS-PALMER 38,5098,LEWIS-PALMER MIDDLE SCHOOL,M,856,N,N,0.17,0.09,0.08,0.03,Performance,0.69
37.2479085,-105.9688482,550,17889 US HWY 285,LA JARA,NORTH CONEJOS RE-1J,1378,CENTAURI HIGH SCHOOL,H,292,N,N,0.57,0.51,0.06,N/A,Performance,0.77
37.2535207,-105.9669847,550,17891 US HWY 285,LA JARA,NORTH CONEJOS RE-1J,1276,CENTAURI MIDDLE SCHOOL,M,216,N,N,0.57,0.62,0.07,N/A,Performance,0.85
39.626615,-104.779326,130,17901 EAST GRAND AVENUE,AURORA,CHERRY CREEK 5,5744,MEADOW POINT ELEMENTARY SCHOOL,E,563,N,N,0.56,0.57,0.18,0.14,Performance,0.54
39.39245,-107.2074795,1180,180 SNOWMASS DRIVE,CARBONDALE,ROARING FORK RE-1,1296,CARBONDALE MIDDLE SCHOOL,M,326,N,N,0.68,0.56,0.10,0.44,Performance,0.83
39.0850925,-108.5439629,2000,1800 ORCHARD AVE,GRAND JUNCTION,MESA COUNTY VALLEY 51,6554,ORCHARD AVENUE ELEMENTARY SCHOOL,E,391,N,N,0.27,0.61,0.14,0.02,Performance,0.57
39.9378562,-105.1565437,480,1800 SOUTH INDIANA ST.,SUPERIOR,BOULDER VALLEY RE 2,8418,SUPERIOR ELEMENTARY SCHOOL,E,465,N,N,0.23,0.05,0.08,0.02,Performance,0.85
40.5628491,-105.05733,1550,1800 SOUTH LEMAY AVENUE,FORT COLLINS,POUDRE R-1,146,RIDGEVIEW CLASSICAL CHARTER SCHOOLS,E,371,N,Y,0.24,0.08,0.03,0.02,Performance,0.68
40.5628491,-105.05733,1550,1800 SOUTH LEMAY AVENUE,FORT COLLINS,POUDRE R-1,146,RIDGEVIEW CLASSICAL CHARTER SCHOOLS,H,159,N,Y,0.24,0.08,0.03,0.02,Performance,0.95
40.5628491,-105.05733,1550,1800 SOUTH LEMAY AVENUE,FORT COLLINS,POUDRE R-1,146,RIDGEVIEW CLASSICAL CHARTER SCHOOLS,M,244,N,Y,0.24,0.08,0.03,0.02,Performance,0.69
40.500722,-104.8654579,3100,1801 AVERY PLAZA STREET,WINDSOR,WINDSOR RE-4,7755,SEVERANCE MIDDLE SCHOOL,M,527,N,N,0.23,0.18,0.07,0.02,Performance,0.64
39.7453469,-105.0256439,880,1801 FEDERAL BLVD,DENVER,DENVER COUNTY 1,7361,RISEUP COMMUNITY SCHOOL,H,124,Y,Y,0.95,0.79,0.12,0.29,Priority Improvement,0.25
38.2364631,-104.6557613,2690,1801 HOLLYWOOD DRIVE,PUEBLO,PUEBLO CITY 60,8082,SOUTH HIGH SCHOOL,H,1174,N,N,0.65,0.61,0.13,0.03,Improvement,0.52
38.85789,-104.78119,8001,1801 HOWARD AVENUE,COLORADO SPRINGS,CHARTER SCHOOL INSTITUTE,4403,JAMES IRWIN CHARTER ACADEMY,E,331,N,Y,0.50,0.53,0.06,0.10,Performance,0.61
38.807863,-104.859703,1020,1805 PRESERVE DRIVE,COLORADO SPRINGS,CHEYENNE MOUNTAIN 12,3482,GOLD CAMP ELEMENTARY SCHOOL,E,396,N,N,0.19,0.13,0.11,0.03,Performance,0.90
38.807863,-104.859703,1020,1805 PRESERVE DRIVE,COLORADO SPRINGS,CHEYENNE MOUNTAIN 12,3482,GOLD CAMP ELEMENTARY SCHOOL,M,74,N,N,0.19,0.13,0.11,0.03,Performance,0.90
38.8240728,-104.7935721,1010,1810 EASTLAKE BOULEVARD,COLORADO SPRINGS,COLORADO SPRINGS 11,5146,LIFE SKILLS CENTER OF COLORADO SPRINGS,H,306,Y,Y,0.63,0.45,0.14,0.04,Improvement,0.25
39.1597656,-108.7116783,2000,1810 J 6 ROAD,FRUITA,MESA COUNTY VALLEY 51,362,RIM ROCK ELEMENTARY SCHOOL,E,629,N,N,0.19,0.39,0.15,0.01,Improvement,0.45
39.0301287,-104.7965426,1040,1810 NORTH GATE BLVD,COLORADO SPRINGS,ACADEMY 20,1921,DISCOVERY CANYON CAMPUS MIDDLE SCHOOL,M,1027,N,N,0.28,0.11,0.08,0.02,Performance,0.80
39.0301787,-104.7965626,1040,1810 NORTH GATE BLVD,COLORADO SPRINGS,ACADEMY 20,1929,DISCOVERY CANYON CAMPUS ELEMENTARY SCHOOL,E,539,N,N,0.24,0.07,0.12,0.02,Performance,0.64
39.0301587,-104.7965026,1040,1810 NORTHGATE BOULEVARD,COLORADO SPRINGS,ACADEMY 20,2195,DISCOVERY CANYON CAMPUS HIGH SCHOOL,H,1195,N,N,0.24,0.08,0.07,0.01,Performance,0.76
39.6685344,-104.7850611,180,18101 EAST VASSAR AVE,AURORA,ADAMS-ARAPAHOE 28J,9059,VASSAR ELEMENTARY SCHOOL,E,550,N,N,0.79,0.66,0.12,0.35,Performance,0.63
40.4090325,-105.1025847,1560,1811 WEST 15TH STREET,LOVELAND,THOMPSON R2-J,9055,VAN BUREN ELEMENTARY SCHOOL,E,142,N,N,0.33,0.61,0.12,0.04,Performance,0.52
40.608104,-103.223634,1828,1812 ROBIN ROAD,STERLING,VALLEY RE-1,515,AYRES ELEMENTARY SCHOOL,E,467,N,N,0.32,0.56,0.19,0.07,Insufficient State Data,N/A
37.970616,-103.5384174,2520,1817 SMITHLAND AVE,LA JUNTA,EAST OTERO R-1,5015,LA JUNTA JR/SR HIGH SCHOOL,H,361,N,N,0.68,0.68,0.12,0.02,Improvement,0.49
37.970616,-103.5384174,2520,1817 SMITHLAND AVE,LA JUNTA,EAST OTERO R-1,5015,LA JUNTA JR/SR HIGH SCHOOL,M,222,N,N,0.68,0.68,0.12,0.02,Priority Improvement,0.42
39.7457956,-105.0346478,880,1820 LOWELL BLVD,DENVER,DENVER COUNTY 1,5255,LAKE INTERNATIONAL SCHOOL,M,337,N,N,0.93,0.94,0.17,0.38,Turnaround,0.37
39.7457556,-105.0346078,880,1820 LOWELL BLVD,DENVER,DENVER COUNTY 1,9390,STRIVE PREP - LAKE,M,347,N,Y,0.97,0.95,0.16,0.52,Improvement,0.47
39.6833579,-105.0121706,880,1820 SOUTH VALLEJO STREET,DENVER,DENVER COUNTY 1,7698,SCHMITT ELEMENTARY SCHOOL,E,360,N,N,0.97,0.95,0.09,0.49,Performance,0.66
39.640284,-104.776168,130,18201 EAST QUINCY AVE,AURORA,CHERRY CREEK 5,8380,SUMMIT ELEMENTARY SCHOOL,E,399,N,N,0.57,0.51,0.19,0.19,Performance,0.50
39.6832413,-105.0512573,880,1821 SOUTH YATES STREET,DENVER,DENVER COUNTY 1,2174,DENISON MONTESSORI SCHOOL,E,373,N,N,0.73,0.62,0.13,0.16,Performance,0.63
39.6832413,-105.0512573,880,1821 SOUTH YATES STREET,DENVER,DENVER COUNTY 1,2174,DENISON MONTESSORI SCHOOL,M,35,N,N,0.73,0.62,0.13,0.16,Performance,0.63
39.6843402,-105.0257226,880,1825 S. Federal Blvd.,DENVER,DENVER COUNTY 1,2641,EXCEL ACADEMY,H,244,Y,N,0.93,0.88,0.16,0.47,Improvement,0.25
39.6843202,-105.0257426,880,1825 SOUTH FEDERAL BLVD,DENVER,DENVER COUNTY 1,8085,STRIVE PREP - FEDERAL,M,353,N,Y,0.99,0.86,0.18,0.64,Performance,0.63
39.7890686,-104.7750074,880,18250 EAST 51ST AVENUE,DENVER,DENVER COUNTY 1,7973,STRIVE PREP - RISE,H,142,N,Y,0.94,0.87,0.10,0.50,Performance,0.89
38.418386,-107.855547,2180,18265 HIGHWAY 550,MONTROSE,MONTROSE COUNTY RE-1J,2942,EARLY CHILDHOOD CENTER,E,286,N,N,0.57,N/A,0.20,N/A,N/A,N/A
38.8080954,-104.8195863,1020,1832 SOUTH WAHSATCH,COLORADO SPRINGS,CHEYENNE MOUNTAIN 12,1582,THE VANGUARD SCHOOL (ELEMENTARY),E,718,N,Y,0.40,0.15,0.04,0.07,Performance,0.73
38.8080954,-104.8195863,1020,1832 SOUTH WAHSATCH,COLORADO SPRINGS,CHEYENNE MOUNTAIN 12,1582,THE VANGUARD SCHOOL (ELEMENTARY),M,104,N,Y,0.40,0.15,0.04,0.07,Performance,0.73
38.8080554,-104.8195463,1020,1832 SOUTH WAHSATCH,COLORADO SPRINGS,CHEYENNE MOUNTAIN 12,9051,THE VANGUARD SCHOOL (MIDDLE),M,210,N,Y,0.41,0.23,N/A,N/A,Performance,0.61
38.8080754,-104.8195263,1020,1832 SOUTH WAHSATCH,COLORADO SPRINGS,CHEYENNE MOUNTAIN 12,9057,THE VANGUARD SCHOOL (HIGH),H,306,N,Y,0.38,0.16,N/A,N/A,Performance,0.87
39.1483906,-108.7120432,2000,1835 J ROAD,FRUITA,MESA COUNTY VALLEY 51,361,FRUITA 8/9 SCHOOL,H,741,N,N,0.22,0.35,0.12,N/A,N/A,0.32
40.1420031,-105.1237022,470,1841 LEFT HAND CIRCLE,LONGMONT,ST VRAIN VALLEY RE 1J,2964,FLAGSTAFF CHARTER ACADEMY,E,630,N,Y,0.21,0.11,0.06,0.06,Performance,0.78
40.1420031,-105.1237022,470,1841 LEFT HAND CIRCLE,LONGMONT,ST VRAIN VALLEY RE 1J,2964,FLAGSTAFF CHARTER ACADEMY,M,288,N,Y,0.21,0.11,0.06,0.06,Performance,0.84
39.7149435,-105.4030478,540,185 BEAVER BROOK CANYON DR.,EVERGREEN,CLEAR CREEK RE-1,4216,CLEAR CREEK HIGH SCHOOL,H,228,N,N,0.23,0.19,0.07,N/A,Performance,0.72
39.7149735,-105.4030678,540,185 BEAVER BROOK CANYON ROAD,EVERGREEN,CLEAR CREEK RE-1,1660,CLEAR CREEK MIDDLE SCHOOL,M,120,N,N,0.20,0.27,0.11,N/A,Performance,0.68
39.9829473,-104.8003229,40,1850 EGBERT SUITE G20,BRIGHTON,SCHOOL DISTRICT 27J,7725,SD 27J PRESCHOOL AT THE BRIGHTON LRC,E,116,N,N,0.65,N/A,0.33,N/A,N/A,N/A
39.6833767,-105.0289649,880,1850 SOUTH IRVING STREET,DENVER,DENVER COUNTY 1,4450,JOHNSON ELEMENTARY SCHOOL,E,405,N,N,0.93,0.93,0.11,0.47,Improvement,0.73
39.6841145,-105.1385749,1420,1855 SOUTH WRIGHT STREET,LAKEWOOD,JEFFERSON COUNTY R-1,2300,DUNSTAN MIDDLE SCHOOL,M,635,N,N,0.28,0.29,0.12,0.05,Performance,0.65
39.7457433,-104.9857472,880,1860 LINCOLN ST,DENVER,DENVER COUNTY 1,2207,DOWNTOWN DENVER EXPEDITIONARY SCHOOL,E,402,N,Y,0.39,0.23,0.08,0.04,Priority Improvement,0.65
39.7457833,-104.9857172,880,1860 LINCOLN ST.,DENVER,DENVER COUNTY 1,2726,EMILY GRIFFITH HIGH SCHOOL,H,370,Y,N,0.85,0.55,0.11,0.17,Performance,0.25
38.8042445,-104.762227,980,1860 SOUTH CHELTON ROAD,COLORADO SPRINGS,HARRISON 2,1383,CENTENNIAL ELEMENTARY SCHOOL,E,527,N,N,0.83,0.92,0.13,0.21,Performance,0.64
39.683417,-104.857237,130,1885 SOUTH LIMA STREET,AURORA,CHERRY CREEK 5,7116,PONDEROSA ELEMENTARY SCHOOL,E,711,N,N,0.76,0.71,0.12,0.34,Improvement,0.49
39.680688,-105.360832,1420,1892 BERGEN PARKWAY,EVERGREEN,JEFFERSON COUNTY R-1,776,BERGEN MEADOW PRIMARY SCHOOL,E,331,N,N,0.09,0.08,0.08,0.04,Performance,N/A
40.0516249,-105.2742464,480,1897 SUMAC AVENUE,BOULDER,BOULDER VALLEY RE 2,1996,CREST VIEW ELEMENTARY SCHOOL,E,606,N,N,0.36,0.27,0.09,0.19,Performance,0.63
40.8681618,-104.2307096,3148,19 CHATOGA,GROVER,PAWNEE RE-12,6812,PAWNEE SCHOOL PK-12,E,41,N,N,0.12,0.42,N/A,N/A,Performance,0.75
40.8681618,-104.2307096,3148,19 CHATOGA,GROVER,PAWNEE RE-12,6812,PAWNEE SCHOOL PK-12,H,28,N,N,0.12,0.42,N/A,N/A,Performance,0.76
40.8681618,-104.2307096,3148,19 CHATOGA,GROVER,PAWNEE RE-12,6812,PAWNEE SCHOOL PK-12,M,8,N,N,0.12,0.42,N/A,N/A,N/A,N/A
38.070364,-102.6288032,2660,1900 SOUTH 11TH STREET,LAMAR,LAMAR RE-2,4960,LAMAR HIGH SCHOOL,H,421,N,N,0.54,0.55,0.10,0.06,Performance,0.58
40.5628598,-105.1145201,1550,1900 SOUTH TAFT HILL ROAD,FORT COLLINS,POUDRE R-1,3242,FORT COLLINS MONTESSORI SCHOOL,E,117,N,Y,0.16,N/A,0.04,N/A,Performance,1.00
38.3003237,-104.632406,2690,1900 WEST 31ST STREET,PUEBLO,PUEBLO CITY 60,6132,MORTON ELEMENTARY SCHOOL,E,519,N,N,0.70,0.75,0.11,0.03,Performance,0.67
40.5782869,-105.1117753,1550,1905 ORCHARD PLACE,FORT COLLINS,POUDRE R-1,7104,POLARIS EXPEDITIONARY LEARNING SCHOOL,E,106,N,N,0.13,0.28,0.06,N/A,Performance,0.67
40.5782869,-105.1117753,1550,1905 ORCHARD PLACE,FORT COLLINS,POUDRE R-1,7104,POLARIS EXPEDITIONARY LEARNING SCHOOL,H,165,N,N,0.13,0.28,0.06,N/A,Performance,0.72
40.5782869,-105.1117753,1550,1905 ORCHARD PLACE,FORT COLLINS,POUDRE R-1,7104,POLARIS EXPEDITIONARY LEARNING SCHOOL,M,131,N,N,0.13,0.28,0.06,N/A,Performance,0.70
39.616034,-105.010602,140,1907 WEST POWERS AVENUE,LITTLETON,LITTLETON 6,6292,VILLAGE AT NORTH,E,409,N,N,0.37,N/A,0.27,N/A,N/A,N/A
39.7723388,-104.7640033,880,19100 EAST 40TH AVENUE,DENVER,DENVER COUNTY 1,5578,MARRAMA ELEMENTARY SCHOOL,E,575,N,N,0.93,0.85,0.09,0.46,Improvement,0.46
39.6644244,-104.7661057,130,19100 EAST BATES AVENUE,AURORA,CHERRY CREEK 5,348,ARROWHEAD ELEMENTARY SCHOOL,E,625,N,N,0.52,0.45,0.14,0.13,Improvement,0.45
39.7463877,-104.8983248,880,1914 SYRACUSE STREET,DENVER,DENVER COUNTY 1,418,ASHLEY ELEMENTARY SCHOOL,E,403,N,N,0.90,0.85,0.10,0.42,Priority Improvement,0.33
39.6771684,-104.764637,180,19191 EAST ILIFF PL,AURORA,ADAMS-ARAPAHOE 28J,7865,SIDE CREEK ELEMENTARY SCHOOL,E,614,N,N,0.78,0.53,0.09,0.31,Improvement,0.49
38.843996,-104.8529609,1010,1920 WEST PIKES PEAK AVENUE,COLORADO SPRINGS,COLORADO SPRINGS 11,9404,WEST MIDDLE SCHOOL,M,292,N,N,0.41,0.68,0.10,0.03,Improvement,0.43
38.845811,-104.792468,1010,1921 EAST YAMPA STREET,COLORADO SPRINGS,COLORADO SPRINGS 11,7228,QUEEN PALMER ELEMENTARY SCHOOL,E,258,N,N,0.65,0.93,0.11,0.07,Improvement,0.46
39.7460014,-105.1440749,1420,1921 YOUNGFIELD STREET,GOLDEN,JEFFERSON COUNTY R-1,5415,ROCKY MOUNTAIN DEAF SCHOOL,E,27,Y,Y,0.51,0.48,N/A,N/A,Turnaround,0.25
39.7460014,-105.1440749,1420,1921 YOUNGFIELD STREET,GOLDEN,JEFFERSON COUNTY R-1,5415,ROCKY MOUNTAIN DEAF SCHOOL,H,16,Y,Y,0.51,0.48,N/A,N/A,Performance,1.00
39.7460014,-105.1440749,1420,1921 YOUNGFIELD STREET,GOLDEN,JEFFERSON COUNTY R-1,5415,ROCKY MOUNTAIN DEAF SCHOOL,M,25,Y,Y,0.51,0.48,N/A,N/A,Improvement,0.48
39.1123169,-104.8621735,1080,19255 MONUMENT HILL ROAD,MONUMENT,LEWIS-PALMER 38,6678,PALMER RIDGE HIGH SCHOOL,H,1184,N,N,0.18,0.08,0.08,0.03,Performance,0.83
38.9325666,-104.8305554,1040,194 W MIKADO DRIVE,COLORADO SPRINGS,ACADEMY 20,7460,ROCKRIMMON ELEMENTARY SCHOOL,E,338,N,N,0.28,0.21,0.06,N/A,Performance,0.70
39.7958433,-104.7611817,880,19451 EAST MAXWELL PLACE,DENVER,DENVER COUNTY 1,4049,HIGHLINE ACADEMY NORTHEAST,E,342,N,Y,0.78,0.54,0.11,0.20,Improvement,0.58
39.7958133,-104.7611117,880,19451 EAST MAXWELL PLACE,DENVER,DENVER COUNTY 1,4500,KIPP MONTBELLO ELEMENTARY,E,245,N,Y,0.93,0.80,0.09,0.48,Performance,N/A
39.622268,-104.7611723,130,19451 EAST PROGRESS CIRCLE,CENTENNIAL,CHERRY CREEK 5,6820,PEAKVIEW ELEMENTARY SCHOOL,E,644,N,N,0.37,0.25,0.15,0.10,Performance,0.65
39.5652708,-107.3668533,8001,195 CENTER DRIVE,GLENWOOD SPRINGS,CHARTER SCHOOL INSTITUTE,8821,TWO RIVERS COMMUNITY SCHOOL,E,138,N,Y,0.35,0.18,0.06,0.16,Performance,0.72
39.5652708,-107.3668533,8001,195 CENTER DRIVE,GLENWOOD SPRINGS,CHARTER SCHOOL INSTITUTE,8821,TWO RIVERS COMMUNITY SCHOOL,M,90,N,Y,0.35,0.18,0.06,0.16,Performance,0.75
39.7809697,-104.760142,880,19535 EAST 46TH AVENUE,DENVER,DENVER COUNTY 1,5605,DR. MARTIN LUTHER KING JR. EARLY COLLEGE,H,679,N,N,0.96,0.81,0.13,0.44,Performance,0.64
39.7809697,-104.760142,880,19535 EAST 46TH AVENUE,DENVER,DENVER COUNTY 1,5605,DR. MARTIN LUTHER KING JR. EARLY COLLEGE,M,436,N,N,0.96,0.81,0.13,0.44,Performance,0.68
39.681331,-104.782662,180,1955 SOUTH TELLURIDE ST,AURORA,ADAMS-ARAPAHOE 28J,6160,MRACHEK MIDDLE SCHOOL,M,859,N,N,0.81,0.68,0.15,0.25,Priority Improvement,0.40
39.6157065,-104.7598464,130,19697 EAST SMOKY HILL ROAD,CENTENNIAL,CHERRY CREEK 5,4189,HERITAGE HEIGHTS ACADEMY,E,151,N,Y,0.31,0.13,0.08,0.09,Priority Improvement,0.38
40.09001,-105.945119,8001,197 W. DIAMOND,GRANBY,CHARTER SCHOOL INSTITUTE,4277,INDIAN PEAKS CHARTER SCHOOL,E,14,N,Y,0.00,N/A,N/A,N/A,N/A,N/A
40.09001,-105.945119,8001,197 W. DIAMOND,GRANBY,CHARTER SCHOOL INSTITUTE,4277,INDIAN PEAKS CHARTER SCHOOL,M,11,N,Y,0.00,N/A,N/A,N/A,Improvement,0.50
39.358883,-104.6277186,920,1975 LEGACY CIRCLE,ELIZABETH,ELIZABETH C-1,2572,LEGACY ACADEMY,E,325,N,Y,0.13,0.10,0.05,N/A,Performance,0.58
